AveragePrice,Total Volume,Pequeño/Mediano,Grande,Extra Grande,Total Bags,Small Bags,Large Bags,XLarge Bags,region,Dias_Desde_Primer_Registro,type_ORGANIC
0.36224489795918363,0.04605566736151119,0.0009393970984248501,0.03920081162628177,0.00024504059150668,0.0229606223284969,0.023704054256073807,0.001309896024109958,0.0,ALBANY,105,0.0
0.3316326530612244,0.04539704915649685,0.0010487537689797136,0.035080682399175125,0.00011173643090972683,0.027459738254505164,0.02864513108886712,0.0012479198290783874,0.0,ALBANY,98,0.0
0.3469387755102041,0.04445472601627475,0.0011670657461113068,0.041090486185319984,0.00048727477963237157,0.017224480302302315,0.017197649050308378,0.0014160820298701271,0.0023832718430742356,ALBANY,91,0.0
0.2755102040816327,0.06367142883874016,0.0017016053260727234,0.06770699960449827,0.0004651353751823512,0.0123361939391324,0.012561259641414005,0.0008912990201108161,0.0,ALBANY,84,0.0
0.32653061224489804,0.04350006624357909,0.002599016840818054,0.039630511482462535,0.0007369407396743844,0.015652322281991024,0.016123253407876993,0.0009315357575564715,0.0,ALBANY,77,0.0
0.32142857142857145,0.040396105573365204,0.0025825502405136883,0.035165016987263605,0.0005179893055243011,0.01664933773758485,0.017407506107558302,0.0007142161453441663,0.0,ALBANY,70,0.0
0.3010204081632653,0.03800923987444091,0.0009655228098878573,0.035076628517989275,0.0008265897365670723,0.014740972164159444,0.015382576315922502,0.000664252874719985,0.0,ALBANY,63,0.0
0.26020408163265313,0.05219672453004904,0.0007638221243615658,0.052704312955377315,0.0009432113881770383,0.01469194256492296,0.015658790233922047,0.00030995593880470124,0.0,ALBANY,56,0.0
0.3010204081632653,0.042868378004574145,0.0013207014325177788,0.04048814411840973,0.0007847535380171512,0.01505812335371963,0.015683360395071462,0.0007109927085297029,0.0,ALBANY,49,0.0
0.2959183673469388,0.039006193986211364,0.0011972686703246949,0.03470111900518171,0.0011559263703693693,0.016556769083623624,0.017390568379446792,0.0006243722145968576,0.0,ALBANY,42,0.0
0.26020408163265313,0.04811419245880085,0.0016471090092216479,0.04517225945966822,0.0008484173184192049,0.017052057939564966,0.017622730263839443,0.0009528629150847229,0.0,ALBANY,35,0.0
0.26020408163265313,0.06656237573452092,0.001642898316291939,0.0693169794607511,0.000931933804220103,0.014967641748841815,0.01598074647321039,0.0002855365308439706,0.0,ALBANY,28,0.0
0.2959183673469388,0.042372326902330816,0.0011423233746886074,0.038339968224039234,0.0008530426869545377,0.01741212206912486,0.017605740258789315,0.0013914564718805645,0.0,ALBANY,21,0.0
0.35204081632653056,0.04177409425657355,0.0011092688284623038,0.036427552661995516,0.0007056025685866796,0.01913832036601575,0.020302777224561912,0.0005059296525770431,0.0,ALBANY,14,0.0
0.38775510204081637,0.03865589756382538,0.001216914525809418,0.036543070951513594,0.0006606481440578826,0.013525314235742533,0.01400331899313013,0.0007285154609804192,0.0,ALBANY,7,0.0
0.3775510204081633,0.03835331156306355,0.003421339687410534,0.03267060961087222,0.00025933246057652877,0.0155990222592454,0.016008819189247066,0.0009923874978853223,0.0,ALBANY,0,0.0
0.26020408163265313,0.36296773303000757,0.3544473454001923,0.0315889971520272,0.0015481991985119823,0.10652669374307822,0.08469900881704588,0.033262044779272075,0.0,ATLANTA,357,0.0
0.3061224489795919,0.31151216554632427,0.3055168972012956,0.02391033406152281,0.000535607282304951,0.09439541591548954,0.08177901070807701,0.022240983124240044,0.0,ATLANTA,350,0.0
0.24489795918367346,0.3927486459088406,0.39429108185309175,0.03582554553113767,0.0014333445416233796,0.09880621755682199,0.0677919846941488,0.042407328581050424,0.0003095485076009831,ATLANTA,343,0.0
0.3010204081632653,0.3362035687282539,0.3434372328083263,0.027419539929066546,0.0009454461167952327,0.08137892424628308,0.06453182054560708,0.025590077751732283,6.200121623049994e-05,ATLANTA,336,0.0
0.26020408163265313,0.31330178590620594,0.3037143080522804,0.03336613319746171,0.0015998058384623817,0.08636318275884257,0.057559906627114396,0.03886593345848139,0.000558468519626016,ATLANTA,329,0.0
0.2653061224489796,0.3350542966977034,0.3273892991537029,0.03433937651907937,0.002604550219289242,0.09051705260378316,0.06446147321187647,0.03633821550950251,0.0,ATLANTA,322,0.0
0.3316326530612244,0.31948880455304474,0.320250233107965,0.03284966180467333,0.0023696958326468905,0.0755294715090829,0.05864848674555686,0.025094193227832868,0.0,ATLANTA,315,0.0
0.32653061224489804,0.3140171695458567,0.3038996392139964,0.0398265876673404,0.002537404419877443,0.07806952262316254,0.06214496008228808,0.024252838737434525,0.0005628154683654238,ATLANTA,308,0.0
0.26020408163265313,0.39398632420350427,0.3524574471558947,0.07273895181092531,0.0013137605753334811,0.10499202233514976,0.06876294170070577,0.04859404087359111,0.00018806272967332457,ATLANTA,301,0.0
0.3112244897959184,0.33699459886809513,0.28736376269655883,0.07461909801674893,0.001581772098217882,0.09111006351949939,0.05546039506972009,0.04671093532385805,0.0,ATLANTA,294,0.0
0.3112244897959184,0.32815058740518205,0.2775299017140542,0.0689873446376022,0.0015134829492804954,0.09686988552567885,0.0642733633610907,0.043956508565899145,0.0,ATLANTA,287,0.0
0.23979591836734693,0.407889220049322,0.3105638677236177,0.10515527566091777,0.003116718836319641,0.13853849475341545,0.071723890078257,0.08458551203459827,0.0,ATLANTA,280,0.0
0.24489795918367346,0.3936041142669298,0.32253312034588744,0.10715681886145488,0.0033491306126118723,0.09545907245373911,0.025921763971678374,0.08355592382696463,0.0,ATLANTA,273,0.0
0.3010204081632653,0.3481305629444231,0.318055891767184,0.0714576019696642,0.003538147077364745,0.07330727797040705,0.035781595384476055,0.047087758835651146,6.360272366080805e-05,ATLANTA,266,0.0
0.2295918367346939,0.48551798764700627,0.4199996434865756,0.09558696111041326,0.007012942196925325,0.13839055508184891,0.058721691885265145,0.09828155772284204,0.001402005361846877,ATLANTA,259,0.0
0.3010204081632653,0.39224061548512523,0.33739937824204397,0.07216829007476373,0.0037155221651298137,0.12198484018919324,0.08066387390481773,0.05562070208815174,0.00031892876540707345,ATLANTA,252,0.0
0.25,0.4438667425545084,0.3678146330170577,0.08509206329524502,0.004735805705418073,0.151609972138858,0.08683818114520336,0.08349014322685552,0.0012118835511917276,ATLANTA,245,0.0
0.3418367346938775,0.36002671557940835,0.3346933831047754,0.05178702705354722,0.005374210504159972,0.09838227367108593,0.08214113306186847,0.026448111653554308,0.0007016890412507134,ATLANTA,238,0.0
0.32653061224489804,0.3563422467696969,0.33304811854894084,0.053386138812375895,0.004937658867117319,0.09218028623524985,0.07934612911312992,0.022271661996712582,0.0,ATLANTA,231,0.0
0.3112244897959184,0.4373573635638499,0.43997434559491566,0.0484992485651917,0.007405578818098807,0.09506813605196841,0.07853433795901177,0.026515860049393172,0.0,ATLANTA,224,0.0
0.2704081632653061,0.4736318679288269,0.46721425251845855,0.05432901844841636,0.022096476872377764,0.10832137935835248,0.07984509506657127,0.04042129794419507,0.0019051074817393837,ATLANTA,217,0.0
0.3418367346938775,0.3815835891946519,0.3720309321142985,0.048400315385026545,0.018270101773698907,0.08651351450974318,0.0734080962096414,0.02196491075381063,0.0009506090532757463,ATLANTA,210,0.0
0.3061224489795919,0.4111833359927927,0.40695924882888435,0.050918445473542524,0.003679506655073795,0.09184727347265574,0.07861444365461734,0.02266983140694565,0.0,ATLANTA,203,0.0
0.25,0.5238634665767997,0.5413230062711779,0.05525107430161328,0.010300695728186319,0.0984001420220847,0.0785894378523128,0.030346221289649467,0.0,ATLANTA,196,0.0
0.336734693877551,0.3828120244178815,0.37626889140427566,0.04383416683132431,0.004508227179393099,0.09360230515534515,0.08019907964358489,0.02301432684603556,0.0,ATLANTA,189,0.0
0.2704081632653061,0.5287993795576544,0.5295254698323327,0.06314743427665338,0.004409951090625521,0.11327938921513211,0.0883214347245487,0.03720258383948319,0.0005662472700017983,ATLANTA,182,0.0
0.3316326530612244,0.40914568538032875,0.40208286597574333,0.043539989031652744,0.0042436976755184435,0.10490181365207517,0.09078719851388513,0.024565643294819448,0.0030748942661915843,ATLANTA,175,0.0
0.26020408163265313,0.5215604749340219,0.5452197780882311,0.034916251896488774,0.003525674173449241,0.11967157103936199,0.09668577975436494,0.035627991178353004,0.0010647736543791392,ATLANTA,168,0.0
0.31632653061224497,0.4379130479916629,0.46884366933663835,0.020443942261089997,0.0024515492645923883,0.0983504863081232,0.08470977786640073,0.023572843496876463,0.0016250724682112217,ATLANTA,161,0.0
0.26020408163265313,0.5180299507484395,0.552809279066392,0.025887288336006738,0.003838951943460326,0.11605643277974516,0.08879210142855272,0.03997434594077569,0.0001246887927882748,ATLANTA,154,0.0
0.31632653061224497,0.4274731915667456,0.4646335710004554,0.022571432966845533,0.0027170662066936875,0.08305655851642532,0.07058285876473672,0.020989727412876923,0.0006843012462930823,ATLANTA,147,0.0
0.24489795918367346,0.5859218525108573,0.6529934586581972,0.03151220439987706,0.0065524321902783065,0.09077037219983836,0.05901543600334718,0.04245032023251775,0.0004969248769470327,ATLANTA,140,0.0
0.32142857142857145,0.4242279614100356,0.4688805462698181,0.021503864723162878,0.004358656273273009,0.07287379787578217,0.058742201870848734,0.021893301730159097,0.0,ATLANTA,133,0.0
0.31632653061224497,0.4513276313392965,0.5017070476770208,0.021783120544224426,0.005661295175948498,0.07492226865959947,0.05943616080532693,0.023538247773856116,0.0,ATLANTA,126,0.0
0.2653061224489796,0.5962660624224199,0.6533290278290277,0.032994966303816195,0.005507462694323945,0.1062494694079061,0.05666963036248776,0.06308342683642709,0.0,ATLANTA,119,0.0
0.32653061224489804,0.42173248256956997,0.4704288192735283,0.02121222781768188,0.005414175767122568,0.06664403663291298,0.0545689164355053,0.019109264331695245,0.0,ATLANTA,112,0.0
0.32653061224489804,0.40515473776052313,0.4474130018358743,0.020836314071707634,0.004538266089656273,0.06958317969441234,0.05168746385594246,0.025639216422241134,0.0,ATLANTA,105,0.0
0.26020408163265313,0.4240880365412557,0.45817493837068435,0.02589396395801648,0.0011388800683515134,0.0816908257046873,0.04501579382156636,0.04694832645251389,0.0,ATLANTA,98,0.0
0.28571428571428575,0.3601835280944707,0.3864535989708629,0.022237894406258396,0.0019463446855814788,0.07230360001197003,0.04985909535350197,0.03052879525154773,0.00308221544301585,ATLANTA,91,0.0
0.32142857142857145,0.34380613132514515,0.370139190340054,0.019232247569207377,0.0013564802712440836,0.07028579279545519,0.051081399880923584,0.02711122133265986,0.0,ATLANTA,84,0.0
0.2653061224489796,0.45087576456326756,0.4776054660570279,0.027048511629649608,0.001584526531165889,0.09997783874957888,0.07056536341594663,0.04079248044156287,0.00030748942661915833,ATLANTA,77,0.0
0.32653061224489804,0.37562945269451503,0.40793008657682184,0.019066188584335255,0.0016147213527280058,0.07477291621634569,0.06083589326241048,0.021788071510896238,0.0008600094900754587,ATLANTA,70,0.0
0.31632653061224497,0.39562015696672287,0.4387362683934018,0.018235200688831794,0.0012315433503571147,0.06942074305882794,0.05898115975726144,0.017605381130454418,0.0,ATLANTA,63,0.0
0.26020408163265313,0.4818506979741311,0.5357942936470994,0.02446615466570772,0.0018074277182225486,0.0793993100279947,0.05607729779667864,0.03237188895477569,6.131485590322503e-05,ATLANTA,56,0.0
0.31632653061224497,0.4054765245261561,0.4481491328903061,0.02116421646699935,0.0012341418720061782,0.06972355782660744,0.05824302680965291,0.018752718486374522,0.0,ATLANTA,49,0.0
0.2959183673469388,0.4017931370523703,0.4422401837735694,0.020119735711893644,0.00331664909199858,0.07206086014934537,0.046574674705442534,0.034030234750346784,0.0,ATLANTA,42,0.0
0.28061224489795916,0.4078981058097545,0.45778408413648863,0.019821862066126725,0.0027276681750218663,0.0625154361361054,0.03144355046426191,0.03916057807241739,0.0,ATLANTA,35,0.0
0.24489795918367346,0.5986715835167921,0.6712822090251314,0.0364772848910162,0.001532815950349527,0.08299149074769399,0.018390556512581722,0.07710153509244151,0.0,ATLANTA,28,0.0
0.31632653061224497,0.42242462218827964,0.4773835734607378,0.021618701591057124,0.0030883429799118682,0.05877798074597684,0.022960711040249913,0.04392076964726437,0.0,ATLANTA,21,0.0
0.32142857142857145,0.4056480620156495,0.4516931894007661,0.021599795028375553,0.002659275085218517,0.06428188237185872,0.029244956682544506,0.043587181418790845,0.0,ATLANTA,14,0.0
0.32142857142857145,0.37372677161141515,0.4009395597015524,0.02189583230061384,0.005899579611167614,0.07551598596115931,0.03713337246320274,0.048217498475473686,0.0,ATLANTA,7,0.0
0.2653061224489796,0.4089677633074134,0.44206498497092056,0.027512294116541023,0.00042693710694111905,0.0751591166221194,0.02911328849981758,0.05642633640082702,0.0,ATLANTA,0,0.0
0.35204081632653056,0.5611050613761569,0.04908489690094092,0.4551711885882621,0.09018839801660039,0.23264352187028367,0.24839192216047482,0.004436386102287109,0.0,BALTIMORE_WASHINGTON,357,0.0
0.32142857142857145,0.6042296783834271,0.05429169173616565,0.501931495367511,0.0993266190998617,0.23156302445135332,0.247011863257957,0.0046592905061895885,0.0,BALTIMORE_WASHINGTON,350,0.0
0.3418367346938775,0.5824402235149565,0.053877769700069675,0.46180935550773233,0.12624241816345844,0.24236464330789956,0.25976480500762883,0.0035530519696538912,0.0,BALTIMORE_WASHINGTON,343,0.0
0.28571428571428575,0.6103028840733603,0.062043152710098436,0.5238705921664786,0.1338783819109632,0.19050739759363883,0.204076569613775,0.002908964315936014,0.0,BALTIMORE_WASHINGTON,336,0.0
0.3469387755102041,0.5131319691512725,0.04978586199540078,0.4379070483619479,0.10470758576030924,0.16932113623318848,0.18055748859217,0.0034714352991481487,0.0,BALTIMORE_WASHINGTON,329,0.0
0.32653061224489804,0.5377861931832019,0.0495912842976259,0.4459705645261697,0.12131712825939067,0.19533291194206914,0.2073784507593321,0.00499092967984507,0.0,BALTIMORE_WASHINGTON,322,0.0
0.28571428571428575,0.6753609710885563,0.0571656170735905,0.5814837279057123,0.19743718203839472,0.2083201849241078,0.2183392867763166,0.008363487928800727,0.0,BALTIMORE_WASHINGTON,315,0.0
0.29081632653061223,0.7812724183269323,0.07108337695000436,0.6658444525557999,0.2652313126016347,0.23252971347834275,0.24182898815841952,0.01136182765269125,0.0,BALTIMORE_WASHINGTON,308,0.0
0.32653061224489804,0.6978247282344238,0.06292992221418281,0.5472383182736075,0.3046286426726107,0.2535374518710427,0.26611819561406586,0.009762703138130059,0.0,BALTIMORE_WASHINGTON,301,0.0
0.36224489795918363,0.6175908813480177,0.06524298810719512,0.4595684716239635,0.25510071610059604,0.2506524918145935,0.26136299814934405,0.01150905625510069,0.0,BALTIMORE_WASHINGTON,294,0.0
0.26020408163265313,0.9454817882813837,0.07174140996496764,0.860884125846701,0.2555455310364827,0.2439048213145635,0.2551480891533002,0.010316159742808723,0.0,BALTIMORE_WASHINGTON,287,0.0
0.38775510204081637,0.6144579314720752,0.04211544775944357,0.4527510792679064,0.30397558221176807,0.27027995226886636,0.285203826302483,0.008780885514450302,0.0,BALTIMORE_WASHINGTON,280,0.0
0.4081632653061225,0.6181099319952537,0.042886380736994786,0.470769888167855,0.21961525249055308,0.27650834890271947,0.2918701815147664,0.008882086437695079,0.0,BALTIMORE_WASHINGTON,273,0.0
0.36224489795918363,0.6546287806677445,0.041632528605196804,0.5209537957794639,0.30672227156526105,0.24385261297903071,0.25579595725356546,0.009558445941381015,0.0,BALTIMORE_WASHINGTON,266,0.0
0.35204081632653056,0.6668401756352824,0.04807697593227381,0.5200552200984915,0.23561377860907373,0.27939104531362435,0.2943013553963854,0.009632528765378534,0.0,BALTIMORE_WASHINGTON,259,0.0
0.3112244897959184,0.8696846815037863,0.06758859889483994,0.7801981116721148,0.21968146282217121,0.243220782950363,0.2538673041572137,0.010895103987415703,0.0,BALTIMORE_WASHINGTON,252,0.0
0.35714285714285715,0.7743670353144565,0.07754437581931803,0.6035414151662648,0.3543362310314416,0.27126956672732594,0.28873699805012243,0.006125879293123545,0.0001267478737700995,BALTIMORE_WASHINGTON,245,0.0
0.38775510204081637,0.6907731203960359,0.058798322358006486,0.5292075787204824,0.2221961561628358,0.29749157249580116,0.3170923754938885,0.005920066600702406,0.004039230526012828,BALTIMORE_WASHINGTON,238,0.0
0.3469387755102041,0.7370487220819044,0.07188759503045526,0.5764369461168276,0.24538453183215003,0.2863700571774388,0.30503097051387235,0.005735543583986093,0.0061584824298619835,BALTIMORE_WASHINGTON,231,0.0
0.336734693877551,0.8299677865326284,0.10495428795307768,0.6897196414308597,0.22400613043227446,0.25040631634809307,0.26688532483696,0.005241495669434456,0.0005010430389106821,BALTIMORE_WASHINGTON,224,0.0
0.3469387755102041,0.7723925065112874,0.06839372706742262,0.6437285441697265,0.22312918134614854,0.2646745718948595,0.2815371218279726,0.006180902609909966,0.0,BALTIMORE_WASHINGTON,217,0.0
0.35204081632653056,0.7527213887211771,0.06547521935010224,0.6180922615311899,0.2325655048329904,0.2676703382034142,0.28520150869153765,0.005737042856923053,0.0,BALTIMORE_WASHINGTON,210,0.0
0.3673469387755102,0.7266968205808879,0.06400545696096041,0.5734436110670817,0.23392312845376007,0.28682516231141264,0.30455638303947213,0.007271548707901283,0.00012377364568524158,BALTIMORE_WASHINGTON,203,0.0
0.35714285714285715,0.7523369126806193,0.06425849897728093,0.5730946077004894,0.26151438723481435,0.3222292850103768,0.34300223774920874,0.007237777584996266,0.0003081757869464333,BALTIMORE_WASHINGTON,196,0.0
0.31632653061224497,0.8000447390985586,0.0713851877700266,0.6323793746286541,0.26338100927620256,0.3112708003338765,0.3297565161504984,0.008257339404863983,0.005600700270563242,BALTIMORE_WASHINGTON,189,0.0
0.3469387755102041,0.8427031498751337,0.08070050252496568,0.655597707706897,0.2912657450923021,0.3308918230444382,0.3486836780123248,0.011039465230333207,0.002752991272699652,BALTIMORE_WASHINGTON,182,0.0
0.3418367346938775,0.8106983051140699,0.0789376904693902,0.617362458972066,0.2656201034107675,0.33965059009546866,0.36136972270621465,0.007538550477062089,0.0037527894827634337,BALTIMORE_WASHINGTON,175,0.0
0.3469387755102041,0.8112428188716247,0.0708643359757272,0.6096604196550085,0.2700006392363256,0.36061435596940344,0.38494010483024793,0.006537523418877537,0.005262324629216712,BALTIMORE_WASHINGTON,168,0.0
0.3112244897959184,0.8979434777249028,0.07766744454465839,0.6854635281664819,0.25125033066187985,0.4000667277754638,0.42689741893245226,0.0068747286433114806,0.012505942736500325,BALTIMORE_WASHINGTON,161,0.0
0.39795918367346944,0.7468041868950923,0.07594470081200483,0.5346861970265717,0.22721967018523817,0.36130486418576246,0.38539578547851544,0.0067962229641499285,0.005961725802709843,BALTIMORE_WASHINGTON,154,0.0
0.36224489795918363,0.8924241887136172,0.08220539447039427,0.7135453059682416,0.23819504607438735,0.349637794236996,0.369053038631037,0.010738954711031352,0.006132400737425538,BALTIMORE_WASHINGTON,147,0.0
0.35714285714285715,0.8543280376395167,0.07718809295156821,0.6476277657460021,0.2588569830851832,0.37647663538918585,0.39877362832675406,0.010399219463516289,0.0025459392406383887,BALTIMORE_WASHINGTON,140,0.0
0.4030612244897959,0.7435541330398617,0.07707274180750534,0.5256955894188481,0.2330405145904392,0.36496254613823353,0.3871335580463348,0.009655673791342849,0.00036331339990418413,BALTIMORE_WASHINGTON,133,0.0
0.39795918367346944,0.8040637732436681,0.09609610640865159,0.5856809039743882,0.23069955840723094,0.3604479218321131,0.3756481926529258,0.016767549931457928,0.0,BALTIMORE_WASHINGTON,126,0.0
0.35204081632653056,0.8433362297464604,0.08862897035124909,0.6198742252755866,0.4029653809354781,0.33663486838683176,0.35177897812211856,0.014556909467734306,0.0010167284314698956,BALTIMORE_WASHINGTON,119,0.0
0.413265306122449,0.7031095648111849,0.07039726455913517,0.4983997101902284,0.20758326572846175,0.3505468646550595,0.3695364957593557,0.011589923289137953,0.0023514704812438317,BALTIMORE_WASHINGTON,112,0.0
0.4081632653061225,0.7172341909392886,0.0818922499696909,0.4938843102232231,0.21892690410571616,0.3622270990672753,0.38316535504118104,0.010759925791237076,0.0,BALTIMORE_WASHINGTON,105,0.0
0.3418367346938775,0.7875370110727856,0.08590871710391598,0.6042363381778638,0.21968296996472766,0.3233192383670774,0.3416756930061872,0.00996205021601056,0.0,BALTIMORE_WASHINGTON,98,0.0
0.413265306122449,0.646903002192855,0.06501597472584354,0.46345848823355784,0.2175850275261398,0.3071810831669152,0.32082193427426126,0.011913710020786108,0.01998704151702105,BALTIMORE_WASHINGTON,91,0.0
0.39285714285714285,0.6239710359940996,0.0704995589147474,0.4597296105137212,0.22742095167217466,0.2629178063560084,0.2770051817424325,0.00900414599567531,0.0,BALTIMORE_WASHINGTON,84,0.0
0.31632653061224497,0.7605201526695877,0.07906754241475279,0.6063165336031178,0.22025791886479942,0.28317342042171745,0.2991982582160484,0.008781372778154814,0.0,BALTIMORE_WASHINGTON,77,0.0
0.38775510204081637,0.652199366750876,0.06479872966670643,0.4571727086897611,0.24216257286904333,0.31765651230594777,0.3365430734703057,0.008871685231694921,0.0,BALTIMORE_WASHINGTON,70,0.0
0.39795918367346944,0.6183937685713568,0.06708568198281749,0.4246422409430173,0.219668158391328,0.3090795432843063,0.3282547216835906,0.0077732991371665516,0.0,BALTIMORE_WASHINGTON,63,0.0
